brand,name,price,spec_rating,processor,CPU,Ram_type,ROM_type,display_size,resolution_height,OS,Generation,Core,ram,rom,hdd,ssd,GPU_Brand,os,ppi
MSI,Bravo 15 C7VFK-087IN Gaming Laptop,104990,78,7th Gen AMD Ryzen i7  7735HS,"Octa Core, 16 Threads",DDR5,SSD,15.6,1080,Windows 11 OS,7,7,16,1000,0,1000,Others,Windows,141.2119981
Acer,One 14 2023 Z8-415 ‎Laptop,39990,69.32352941,11th Gen Intel Core i5  1135G7,"Quad Core, 8 Threads",DDR4,SSD,14,1080,Windows 11 OS,11,5,8,512,0,512,Intel,Windows,157.3505121
MSI,Thin GF63 11UCX-1441IN Gaming Laptop,59990,71,11th Gen Intel Core i7 11800H,"Octa Core, 16 Threads",DDR4,SSD,15.6,1080,Windows 11 OS,11,7,16,512,0,512,NVIDIA,Windows,141.2119981
MSI,Thin GF63 11UCX-1471IN Gaming Laptop,47990,66,11th Gen Intel Core i5 11260H,"Hexa Core, 12 Threads",DDR4,SSD,15.6,1080,Windows 11 OS,11,5,8,512,0,512,NVIDIA,Windows,141.2119981
Asus,Vivobook 15 X1504ZA-NJ521WS Laptop,47890,69.32352941,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",DDR4,SSD,15.6,1080,Windows 11 OS,12,5,8,512,0,512,Intel,Windows,141.2119981
MSI,Bravo 15 C7VEK-089IN Gaming Laptop,85490,75,7th Gen AMD Ryzen i5 7535HS,"Hexa Core, 12 Threads",DDR5,SSD,15.6,1080,Windows 11 OS,7,5,16,512,0,512,Others,Windows,141.2119981
MSI,Bravo 15 C7VEK-088IN Gaming Laptop,94990,77,7th Gen AMD Ryzen i7  7735HS,"Octa Core, 16 Threads",DDR5,SSD,15.6,1080,Windows 11 OS,7,7,16,1000,0,1000,Others,Windows,141.2119981
MSI,Bravo 17 C7VEK-035IN Gaming Laptop,95490,77,7th Gen AMD Ryzen i7 7735HS,"Octa Core, 16 Threads",DDR5,SSD,17.3,1080,Windows 11 OS,7,7,16,1000,0,1000,Others,Windows,127.3356746
HP,255 G9 7M654PA Laptop,54999,63,12th Gen Intel Core i3 1215U,"Hexa Core (2P + 4E), 8 Threads",DDR4,SSD,15.6,768,Windows 11 OS,12,3,8,512,0,512,AMD,Windows,100.4546699
Lenovo,ThinkPad T14 2022 Laptop,159000,72,12th Gen Intel Core i7 1260P,"12 Cores (4P + 8E), 16 Threads",DDR4,SSD,14,1200,Windows 11 OS,12,7,16,512,0,512,Intel,Windows,161.7253908
Dell,Inspiron 5620 ICC-C783531WIN8 Laptop,80610,70,12th Gen Intel Core i5 1240P,"12 Cores (4P + 8E), 16 Threads",DDR4,SSD,16,1080,Windows 11  OS,12,5,16,512,0,512,NVIDIA,Windows,137.6816981
MSI,Prestige 13 Evo A12M-085IN Laptop,77990,66,12th Gen Intel Core i5 1240P,"12 Cores (4P + 8E), 16 Threads",LPDDR5,SSD,13.3,1200,Windows 11 OS,12,5,8,512,0,512,Intel,Windows,170.2372535
Dell,XPS 17 9730 Laptop,303490,69.32352941,13th Gen Intel Core i7 13700H,"14 Cores (6P + 8E), 20 Threads",DDR5,SSD,17,2400,Windows 11 OS,13,7,32,1000,0,1000,NVIDIA,Windows,266.371232
Dell,XPS 13 Plus 9320 2023 Laptop,201990,82,13th Gen Intel Core i7 1360P,"12 Cores (4P + 8E), 16 Threads",LPDDR5,SSD,13.4,2400,Windows 11 OS,13,7,32,1000,0,1000,Intel,Windows,337.9336525
Dell,XPS 9530 2023 Laptop,278290,88,13th Gen Intel Core i7 13700H,"14 Cores (6P + 8E), 20 Threads",DDR5,SSD,15.6,2160,Windows 11 OS,13,7,32,1000,0,1000,NVIDIA,Windows,261.2487083
Lenovo,Legion Pro 7i 2023 Gaming Laptop,286200,82,13th Gen Intel Core i9 13900HX,"24 Cores (8P + 16E), 32 Threads",DDR5,SSD,16,1600,Windows 11 OS,13,9,32,1000,0,1000,NVIDIA,Windows,188.6796226
Lenovo,Legion Slim 7i 2023 Gaming Laptop,157544,71,13th Gen Intel Core i5 13500H ,"12 Cores (4P + 8E), 16 Threads",DDR5,SSD,16,2000,Windows 11 OS,13,5,16,1000,0,1000,NVIDIA,Windows,235.8495283
Lenovo,Legion Pro 5 82WM00B5IN 2023 Gaming Laptop,140990,77,7th Gen AMD Ryzen i7 7745HX,"Octa Core, 16 Threads",DDR5,SSD,16,1600,Windows 11 OS,7,7,16,1000,0,1000,NVIDIA,Windows,188.6796226
Lenovo,Thinkpad E14 G4 21E3S02M00 Laptop,133000,75,12th Gen Intel Core i7 1255U,"10 Cores (2P + 8E), 12 Threads",DDR4,SSD,14,1080,Windows 11 OS,12,7,16,512,0,512,Intel,Windows,157.3505121
Lenovo,Thinkpad E14 G4 21E3006UIG Laptop,72500,63,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",DDR4,SSD,14,1080,DOS OS,12,5,8,512,0,512,Intel,DOS,157.3505121
LG,Gram 14 2023 14Z90R Laptop,127000,70,13th Gen Intel Core i5 1340P,"12 Cores (4P + 8E), 16 Threads",LPDDR5,SSD,14,1920,Windows 11 OS,13,5,8,512,0,512,Intel,Windows,161.7253908
LG,Gram 17 2023 17Z90R-G.CH77A2 Laptop,146990,76,13th Gen Intel Core i7 1360P,"12 Cores (4P + 8E), 16 Threads",LPDDR5,SSD,17,2560,Windows 11 OS,13,7,16,1000,0,1000,Others,Windows,177.5808213
LG,Gram 16 2023 16Z90R Laptop,142990,76,13th Gen Intel Core i7 1360P,"12 Cores (4P + 8E), 16 Threads",LPDDR5,SSD,16,2560,Windows 11 OS,13,7,16,1000,0,1000,Others,Windows,188.6796226
LG,Gram 2 in 1 16 Laptop,205000,72,13th Gen Intel Core i5 1340P,"12 Cores (4P + 8E), 16 Threads",LPDDR5,SSD,16,2560,Windows 11 OS,13,5,8,256,0,256,Intel,Windows,188.6796226
LG,UltraPC 16 16U70R-G.AH76A2 Laptop,89799,75,7th Gen AMD Ryzen i7 7730U,"Octa Core, 16 Threads",DDR4,SSD,16,1200,Windows 11 OS,7,7,16,512,0,512,AMD,Windows,141.509717
Lenovo,Thinkbook 14 Gen 4 Laptop,63999,62,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",DDR4,SSD,14,1080,Windows 11 OS,12,5,16,1000,0,1000,Intel,Windows,157.3505121
Dell,Inspiron 3525 D560927WIN9S Laptop,43490,69.32352941,5th Gen AMD Ryzen i5 5500U,"Hexa Core, 12 Threads",DDR4,SSD,15.6,1080,Windows 11 OS,5,5,8,512,0,512,AMD,Windows,141.2119981
Dell,Vayu Book LAP02 Laptop,15990,69.32352941,3rd Gen Intel Celeron i3 N4020,"Dual Core, 2 Threads",DDR4,SSD,15.6,1080,Windows 11 OS,3,3,4,256,0,256,Intel,Windows,141.2119981
MSI,Modern 14 C12M-444IN Laptop,36990,62,12th Gen Intel Core i3 1215U,"Hexa Core (2P + 4E), 8 Threads",DDR4,SSD,14,1080,Windows 11 OS,12,3,16,512,0,512,Intel,Windows,157.3505121
Asus,Vivobook 14X 90NB11H2-M004D0 Laptop,63990,69,12th Gen Intel Core i5 12450H,"Octa Core (4P + 4E), 12 Threads",DDR4,SSD,14,1200,Windows 11 OS,12,5,16,512,0,512,NVIDIA,Windows,161.7253908
Lenovo,S14 82TW0019IH Laptop,45990,69.32352941,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",DDR4,SSD,14,1080,Windows 11 OS,12,5,8,512,0,512,Intel,Windows,157.3505121
Lenovo,V15 G2 ALC 82KDA01YIH Laptop,34990,69.32352941,5th Gen AMD Ryzen i5 5500U,"Hexa Core, 12 Threads",DDR4,SSD,15.6,1080,DOS OS,5,5,8,512,0,512,AMD,DOS,141.2119981
Lenovo,ThinkBook 15 G3 ACL 21A4A08VIH Laptop,41490,69.32352941,5th Gen AMD Ryzen i5 5500U,"Hexa Core, 12 Threads",DDR4,SSD,15.6,1080,Windows 11 OS,5,5,8,512,0,512,AMD,Windows,141.2119981
Asus,Vivobook Pro 15 M6500QF-HN741WS  Laptop,64990,64,5th Gen AMD Ryzen i7 5800H,"Octa Core, 16 Threads",DDR4,SSD,15.6,1080,Windows 11 OS,5,7,16,512,0,512,NVIDIA,Windows,141.2119981
HP,Victus 16 7K4J6PAACJ Laptop,57990,70,11th Gen Intel Core i5 11400H ,"Hexa Core, 12 Threads",DDR4,SSD,16.1,1080,Windows 11 OS,11,5,8,512,0,512,NVIDIA,Windows,136.8265323
Acer,Aspire 7 A715-76G UN.QMESI.003 Gaming Laptop,54990,69,12th Gen Intel Core i5 12450H,"Octa Core (4P + 4E), 12 Threads",DDR4,SSD,15.6,1080,Windows 11 OS,12,5,16,512,0,512,NVIDIA,Windows,141.2119981
Dell,Alienware x14 R2 Gaming Laptop,208990,72,13th Gen Intel Core i7 13620H,"10 Cores (6P + 4E), 16 Threads",LPDDR5,SSD,14,1600,Windows 11 OS,13,7,16,1000,0,1000,NVIDIA,Windows,215.6338544
Asus,Vivobook S15 OLED 2023 S5504VA-MA554WS Laptop,91560,66,13th Gen Intel Core i5 13500H,"12 Cores (4P + 8E), 16 Threads",LPDDR5,SSD,15.6,1620,Windows 11 OS,13,5,16,1000,0,1000,Intel,Windows,211.8179971
Lenovo,Thinkpad E14 20TA00J2IG Laptop,74000,64,11th Gen Intel Core i5 1135G7,"Quad Core, 8 Threads",DDR4,SSD,14,1080,Windows 11 OS,11,5,16,512,0,512,Intel,Windows,157.3505121
Lenovo,V15 G3 Laptop,51999,69.32352941,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",DDR4,SSD,15.6,1080,Windows 11 OS,12,5,8,512,0,512,Intel,Windows,141.2119981
Lenovo,V15 G3 ‎‎82C7007SGE Laptop,31990,69.32352941,7th Gen AMD Ryzen i3 7320U,"Quad Core, 8 Threads",DDR4,SSD,15.6,1080,Windows 11 OS,7,3,8,512,0,512,AMD,Windows,141.2119981
Lenovo,IdeaPad 3 15ITL6 82H803HLIN Laptop,32490,69.32352941,11th Gen Intel Core i3 1115G4,"Dual Core, 4 Threads",DDR4,SSD,15.6,1080,Windows 11 OS,11,3,8,256,0,256,Intel,Windows,141.2119981
Lenovo,IdeaPad 5 15ITL05 82FG01UUIN Laptop,74888,64,7th Gen Intel Core i7,"Quad Core, 8 Threads",DDR4,SSD,15.6,1080,Windows 11 OS,7,7,16,512,0,512,NVIDIA,Windows,141.2119981
HP,Victus 16-d0302TX Gaming Laptop,66500,71,11th Gen Intel Core i5 11400H ,"Hexa Core, 12 Threads",DDR4,SSD,16.1,1080,Windows 11 OS,11,5,8,512,0,512,NVIDIA,Windows,136.8265323
Dell,‎G16-7630 2023 Gaming Laptop,156799,78,13th Gen Intel Core i7 13650HX,"16 Cores (8P + 8E), 24 Threads",DDR5,SSD,16,1600,Windows 11 OS,13,7,16,1000,0,1000,NVIDIA,Windows,188.6796226
Dell,2023 ‎G16-7630 Gaming Laptop,166899,82,13th Gen Intel Core i7 13650HX,"16 Cores (8P + 8E), 24 Threads",DDR5,SSD,16,1600,Windows 11 OS,13,7,32,1000,0,1000,NVIDIA,Windows,188.6796226
Dell,Inspiron 7430 IC7430FD64T001ORS1 Laptop,89990,69.32352941,13th Gen Intel Core i7 1355U,"10 Cores (2P + 8E), 12 Threads",LPDDR5,SSD,14,1200,Windows 11 OS,13,7,16,512,0,512,Intel,Windows,161.7253908
HP,Omen 17-cm2003TX Gaming Laptop,171499,79,10th Gen Intel i6 13700HX ,"16 Cores (8P + 8E), 24 Threads",DDR5,SSD,17.3,1440,Windows 11 OS,10,6,16,1000,0,1000,NVIDIA,Windows,169.7808994
HP,14s-dr3003TU 832T7PA Laptop,29999,69.32352941,5th GenIntel Pentium Silver N6000 i3,"Quad Core, 8 Threads",DDR4,SSD,14,768,Windows 11 OS,5,3,8,512,0,512,Intel,Windows,111.9352036
Lenovo,IdeaPad 3 15ITL6 82H8038WIN Laptop,35998,69.32352941,11th Gen Intel Core i3 1115G4,"Dual Core, 4 Threads",DDR4,SSD,15.6,1080,Windows 11 OS,11,3,8,512,0,512,Intel,Windows,141.2119981
Dell,Inspiron 15 3530 Laptop,44989,69.32352941,13th Gen Intel Core i3 1305U,"Dual Core, 2 Threads",DDR4,SSD,15.6,1080,Windows 11 OS,13,3,8,512,0,512,Intel,Windows,141.2119981
Acer,Aspire 3 A315-59 NX.K6TSI.00C Laptop,34990,69.32352941,12th Gen Intel Core i3 1215U,"Hexa Core (2P + 4E), 8 Threads",DDR4,SSD,15.6,1080,Windows 11 OS,12,3,8,512,0,512,Intel,Windows,141.2119981
Infinix,INBook X2 Slim Series XL23 Laptop,48990,60,11th Gen Intel Core i7 1195G7,"Quad Core, 8 Threads",LPDDR4X,SSD,14,1080,Windows 11 OS,11,7,16,512,0,512,Intel,Windows,157.3505121
Dell,Inspiron 7430 IC7430PXXWC001ORS1 Laptop,72990,69.32352941,13th Gen Intel Core i5 1335U,"10 Cores (2P + 8E), 12 Threads",LPDDR5,SSD,14,1200,Windows 11 OS,13,5,8,512,0,512,Intel,Windows,161.7253908
Dell,Inspiron 5430 IN54308TR2G001ORS1 Laptop,71570,69.32352941,13th Gen Intel Core i5 1335U,"10 Cores (2P + 8E), 12 Threads",LPDDR5,SSD,14,1080,Windows 11 OS,13,5,16,512,0,512,Intel,Windows,157.3505121
HP,Victus 15-fb0137AX Gaming Laptop,74990,67,5th Gen AMD Ryzen i7 5800H,"Octa Core, 16 Threads",DDR4,SSD,15.6,1080,Windows 11 OS,5,7,16,512,0,512,NVIDIA,Windows,141.2119981
Asus,Eeebook 15 E510MA-EJ011WS Laptop,25990,69.32352941,4th Gen Intel Celeron i3 N4020,"Dual Core, 2 Threads",DDR4,SSD,15.6,1080,Windows 11 OS,4,3,8,256,0,256,Intel,Windows,141.2119981
HP,ProBook 445 G8 7K2J8PA Business Laptop,46490,63,5th Gen AMD Ryzen i7 5800U,"Octa Core, 16 Threads",DDR4,SSD,14,1080,DOS OS,5,7,8,512,0,512,AMD,DOS,157.3505121
Dell,Inspiron 5430 IN5430YXVW9M01ORS1 Laptop,64590,69.32352941,13th Gen Intel Core i5 1335U,"10 Cores (2P + 8E), 12 Threads",LPDDR5,SSD,14,1080,Windows 11 OS,13,5,8,512,0,512,Intel,Windows,157.3505121
Dell,Inspiron 3530 IN3530NM1NN001ORS1 Laptop,63990,69.32352941,13th Gen Intel Core i5 1335U,"10 Cores (2P + 8E), 12 Threads",DDR4,SSD,15.6,1080,Windows 11 OS,13,5,8,512,0,512,Intel,Windows,141.2119981
MSI,Creator Z17 HX Studio A13V Laptop,247999,69.32352941,13th Gen Intel Core i9 13900H,"14 Cores (6P + 8E), 20 Threads",DDR5,SSD,17,1600,Windows 11 OS,13,9,32,1000,0,1000,NVIDIA,Windows,177.5808213
Dell,Inspiron 7630 IC7630GHHRH001ORS1 2 in 1 Laptop,93990,66,13th Gen Intel Core i5 1335U,"10 Cores (2P + 8E), 12 Threads",LPDDR5,SSD,16,1200,Windows 11 OS,13,5,8,512,0,512,Intel,Windows,141.509717
HP,Victus 15-fb0131AX Gaming Laptop,51990,65,5th Gen AMD Ryzen i5 5600H,"Hexa Core, 12 Threads",DDR4,SSD,15.6,1080,Windows 11 OS,5,5,8,512,0,512,AMD,Windows,141.2119981
Asus,Vivobook 16 2023 M1605YA-MB521WS Laptop,47990,63,7th Gen AMD Ryzen i5 7530U,"Hexa Core, 12 Threads",DDR4,SSD,16,1200,Windows 11 OS,7,5,8,512,0,512,AMD,Windows,141.509717
Lenovo,V14 G3 82TSA01KIH Laptop,34390,69.32352941,12th Gen Intel Core i3 1215U,"Hexa Core (2P + 4E), 8 Threads",DDR4,SSD,14,1080,DOS OS,12,3,8,512,0,512,Intel,DOS,157.3505121
Acer,Aspire 7 A715-76G NH.QMESI.003 Gaming Laptop,50990,65,12th Gen Intel Core i5 12450H,"Octa Core (4P + 4E), 12 Threads",DDR4,SSD,15.6,1080,Windows 11 OS,12,5,8,512,0,512,NVIDIA,Windows,141.2119981
HP,15s-fq3071TU Laptop,28490,69.32352941,5th Gen Intel Celeron i3 N4500,"Dual Core, 2 Threads",DDR4,SSD,15,768,Windows 11  OS,5,3,8,512,0,512,Intel,Windows,104.4728567
MSI,Katana 15 B12UDXK-1017IN Gaming Laptop,79990,75,12th Gen Intel Core i7 12650H,"10 Cores (6P + 4E), 16 Threads",DDR5,SSD,15.6,1080,Windows 11 OS,12,7,8,512,0,512,NVIDIA,Windows,141.2119981
MSI,Katana 15 B12UDXK-1019IN Gaming Laptop,79990,75,12th Gen Intel Core i5 12450H,"Octa Core (4P + 4E), 12 Threads",DDR5,SSD,15.6,1080,Windows 11 OS,12,5,16,1000,0,1000,NVIDIA,Windows,141.2119981
Acer,One 14 Z2-493 Business Laptop,29990,69.32352941,3rd Gen AMD Ryzen i5 3500U,"Quad Core, 8 Threads",DDR4,SSD,14,768,Windows 11 OS,3,5,8,512,0,512,AMD,Windows,111.9352036
HP,Victus 15-fb0135AX Gaming Laptop,59990,64,5th Gen AMD Ryzen i5 5600H,"Hexa Core, 12 Threads",DDR4,SSD,15.6,1080,Windows 11 OS,5,5,8,512,0,512,NVIDIA,Windows,141.2119981
Acer,Swift Edge 16 2023 Laptop,107399,69.32352941,7th Gen AMD Ryzen 7040 Series i7,"Octa Core, 16 Threads",LPDDR5,SSD,16,2400,Windows 11 OS,7,7,16,1000,0,1000,AMD,Windows,283.019434
Dell,G15-5530 Gaming 2023 Laptop,129199,76,13th Gen Intel Core i7 13650HX,"16 Cores (8P + 8E), 24 Threads",DDR5,SSD,15.6,1080,Windows 11 OS,13,7,16,512,0,512,NVIDIA,Windows,141.2119981
Dell,G15-5530 Gaming Laptop,119990,73,13th Gen Intel Core i7 13650HX,"16 Cores (8P + 8E), 24 Threads",DDR5,SSD,15.6,1080,Windows 11 OS,13,7,16,512,0,512,NVIDIA,Windows,141.2119981
Dell,‎G16-7630 Gaming Laptop,187490,79,13th Gen Intel Core i9 13900HX ,"24 Cores (8P + 16E), 32 Threads",DDR5,SSD,16,1600,Windows 11 OS,13,9,16,1000,0,1000,NVIDIA,Windows,188.6796226
Dell,G15-5530 2023 Gaming Laptop,125699,75,13th Gen Intel Core i7 13650HX,"16 Cores (8P + 8E), 24 Threads",DDR5,SSD,15.6,1080,Windows 11 OS,13,7,16,512,0,512,NVIDIA,Windows,141.2119981
Acer,Aspire Vero AV14-52P NX.KJTSI.002 Laptop,49990,69.32352941,13th Gen Intel Core i3 1315U,"Hexa Core (2P + 4E), 8 Threads",LPDDR4X,SSD,14,1080,Windows OS,13,3,16,512,0,512,Intel,Windows,157.3505121
Acer,Aspire 5 A515-58M NX.KHGSI.002 Gaming Laptop,56990,69.32352941,13th Gen Intel Core i5 1335U,"10 Cores (2P + 8E), 12 Threads",LPDDR5,SSD,15.6,1080,Windows 11 OS,13,5,16,512,0,512,Intel,Windows,141.2119981
Asus,Vivobook 15X 2023 K3504VAB-NJ321WS Laptop,44990,69.32352941,13th Gen ‎Intel Core i3 1315U,"Hexa Core (2P + 4E), 8 Threads",DDR4,SSD,15.6,1080,Windows 11 OS,13,3,8,512,0,512,Intel,Windows,141.2119981
Asus,TUF A15 FA577RM-HQ032WS Laptop,110000,71,6th Gen AMD Ryzen i7 6800H,"Octa Core, 16 Threads",DDR5,SSD,15.6,1440,Windows 11  OS,6,7,16,1000,0,1000,NVIDIA,Windows,188.2826641
Asus,ROG Zephyrus G14 2023 GA402XV-N2034WS Gaming Laptop,189990,89,7th Gen AMD Ryzen i9 7940HS,"Octa Core, 16 Threads",DDR5,SSD,14,1600,Windows 11 OS,7,9,32,1000,0,1000,NVIDIA,Windows,215.6338544
Asus,TUF Gaming F15 2023 FX507VU-LP083WS Gaming Laptop,129990,73,13th Gen Intel Core i7 13700H,"14 Cores (6P + 8E), 20 Threads",DDR4,SSD,15.6,1080,Windows 11 OS,13,7,16,512,0,512,NVIDIA,Windows,141.2119981
Asus,TUF Gaming A15 2023 FA577XU-LP041WS Gaming Laptop,131990,84,7th Gen AMD Ryzen i9 7940HS,"Octa Core, 16 Threads",DDR4,SSD,15.6,1080,Windows 11 OS,7,9,16,1000,0,1000,NVIDIA,Windows,141.2119981
